"Date","Calories.Burned","Steps","Distance","Floors","Minutes.Sedentary","Minutes.Lightly.Active","Minutes.Fairly.Active","Minutes.Very.Active","Activity.Calories","Week.Day"
"2016-12-27","1,820","778",0.3,3,"1,420",20,0,0,"91","Tuesday"
"2016-12-28","1,893","1,081",0.42,1,"1,406",34,0,0,"175","Wednesday"
"2016-12-29","2,521","5,599",2.08,10,"1,222",210,7,1,"883","Thursday"
"2016-12-30","2,335","4,215",1.63,8,"1,261",179,0,0,"695","Friday"
"2016-12-31","3,025","8,813",3.54,16,"1,112",296,11,21,"1,519","Saturday"
"2017-01-01","3,372","13,976",5.91,19,"1,098",245,61,36,"1,853","Sunday"
"2017-01-02","2,699","6,106",2.45,10,"1,259",150,24,7,"897","Monday"
"2017-01-03","3,316","15,393",6.64,27,"1,162",167,42,69,"1,791","Tuesday"
"2017-01-04","2,732","10,333",4.42,24,"1,243",179,3,15,"1,110","Wednesday"
"2017-01-05","3,037","13,910",5.93,24,"1,171",201,16,52,"1,467","Thursday"
"2017-01-06","2,476","4,983",1.94,14,"1,257",183,0,0,"785","Friday"
"2017-01-07","2,784","6,179",2.35,17,"1,182",258,0,0,"1,206","Saturday"
"2017-01-08","2,683","5,004",1.95,21,"1,231",209,0,0,"1,005","Sunday"
"2017-01-09","3,498","17,440",7.46,26,"1,129",162,43,106,"2,026","Monday"
"2017-01-10","3,506","16,245",7.09,25,"1,132",172,36,100,"2,014","Tuesday"
"2017-01-11","2,956","11,274",4.8,22,"1,215",157,28,40,"1,367","Wednesday"
"2017-01-12","3,463","18,226",8.16,40,"1,148",158,34,100,"1,974","Thursday"
"2017-01-13","2,821","11,390",4.81,18,"1,210",203,7,20,"1,213","Friday"
"2017-01-14","2,186","2,046",0.78,4,"1,342",98,0,0,"432","Saturday"
"2017-01-15","2,593","4,879",1.89,6,"1,232",208,0,0,"942","Sunday"
"2017-01-16","3,613","16,851",7.45,42,"1,134",166,33,107,"2,152","Monday"
"2017-01-17","3,720","19,008",8.46,39,"1,129",130,43,138,"2,237","Tuesday"
"2017-01-18","3,209","12,504",5.25,19,"1,162",169,54,55,"1,682","Wednesday"
"2017-01-19","3,669","20,198",9.09,36,"1,130",127,55,128,"2,206","Thursday"
"2017-01-20","3,028","14,145",6.11,30,"1,202",130,32,76,"1,474","Friday"
"2017-01-21","2,343","3,030",1.17,2,"1,281",159,0,0,"615","Saturday"
"2017-01-22","2,637","6,581",2.63,12,"1,253",129,37,21,"1,033","Sunday"
"2017-01-23","3,567","19,014",8.39,38,"1,141",143,30,126,"2,093","Monday"
"2017-01-24","3,619","19,348",8.51,31,"1,128",146,41,125,"2,178","Tuesday"
"2017-01-25","3,578","18,186",7.84,25,"1,116",143,60,121,"2,140","Wednesday"
"2017-01-26","3,377","16,271",7.15,20,"1,145",179,42,74,"1,883","Thursday"
"2017-01-27","2,877","13,005",5.55,28,"1,219",149,39,33,"1,306","Friday"
"2017-01-28","2,310","4,490",1.85,9,"1,313",110,12,5,"604","Saturday"
"2017-01-29","2,252","4,012",1.6,10,"1,324",99,13,4,"584","Sunday"
"2017-01-30","3,512","18,258",7.97,24,"1,133",155,42,110,"2,049","Monday"
"2017-01-31","3,544","18,412",8.14,32,"1,123",158,46,113,"2,094","Tuesday"
"2017-02-01","2,857","10,239",4.31,22,"1,216",171,18,35,"1,273","Wednesday"
"2017-02-02","2,947","11,004",4.61,24,"1,212",141,42,45,"1,382","Thursday"
"2017-02-03","2,744","8,746",3.68,13,"1,237",172,10,21,"1,065","Friday"
"2017-02-04","2,216","3,653",1.5,8,"1,356",64,11,9,"451","Saturday"
"2017-02-05","2,295","3,005",1.15,7,"1,302",138,0,0,"574","Sunday"
"2017-02-06","3,274","13,518",5.96,23,"1,176",148,36,80,"1,766","Monday"
"2017-02-07","3,102","11,013",4.62,33,"1,191",174,40,35,"1,522","Tuesday"
"2017-02-08","2,779","10,021",4.15,26,"1,230",168,19,23,"1,195","Wednesday"
"2017-02-09","3,078","13,050",5.69,16,"1,204",143,32,61,"1,532","Thursday"
"2017-02-10","3,159","16,027",6.84,32,"1,160",193,31,56,"1,647","Friday"
"2017-02-11","2,430","4,642",1.83,4,"1,274",148,13,5,"774","Saturday"
"2017-02-12","2,799","8,467",3.32,21,"1,169",263,4,4,"1,273","Sunday"
"2017-02-13","2,874","13,620",5.95,37,"1,225",132,24,59,"1,307","Monday"
"2017-02-14","2,768","11,122",4.77,29,"1,210",196,8,26,"1,183","Tuesday"
"2017-02-15","2,872","13,894",6.04,33,"1,222",143,19,56,"1,291","Wednesday"
"2017-02-16","2,854","10,114",4.21,31,"1,212",160,21,47,"1,283","Thursday"
"2017-02-17","2,775","6,170",2.43,9,"1,232",173,23,12,"1,087","Friday"
"2017-02-18","2,909","6,243",2.41,5,"1,148",292,0,0,"1,322","Saturday"
"2017-02-19","2,480","4,642",1.75,13,"1,279",148,10,3,"777","Sunday"
"2017-02-20","2,069","1,625",0.62,4,"1,367",73,0,0,"308","Monday"
"2017-02-21","3,045","12,857",5.62,41,"1,207",136,19,78,"1,499","Tuesday"
"2017-02-22","3,212","14,025",6.09,29,"1,177",160,34,69,"1,685","Wednesday"
"2017-02-23","2,919","12,123",5.22,25,"1,209",153,36,42,"1,339","Thursday"
"2017-02-24","2,859","10,585",4.54,20,"1,228",168,21,23,"1,260","Friday"
"2017-02-25","2,684","6,701",2.68,18,"1,234",197,6,3,"982","Saturday"
"2017-02-26","3,174","12,296",4.94,31,"1,128",260,28,24,"1,660","Sunday"
"2017-02-27","2,800","7,393",2.76,31,"1,132",308,0,0,"1,283","Monday"
"2017-02-28","2,501","5,708",2.23,15,"1,245",187,4,4,"846","Tuesday"
"2017-03-01","2,639","6,965",2.82,38,"1,228",193,7,12,"1,016","Wednesday"
"2017-03-02","2,947","14,339",6.22,36,"1,200",180,28,32,"1,400","Thursday"
"2017-03-03","2,040","2,070",0.91,6,"1,378",52,2,8,"286","Friday"
"2017-03-04","2,417","4,346",1.75,13,"1,287",153,0,0,"713","Saturday"
"2017-03-05","1,787","21",0.01,0,"1,439",1,0,0,"4","Sunday"
"2017-03-06","2,661","10,421",4.48,22,"1,257",138,17,28,"1,029","Monday"
"2017-03-07","2,308","5,043",2.11,23,"1,324",116,0,0,"584","Tuesday"
"2017-03-08","3,258","12,722",5.33,32,"1,159",181,37,63,"1,727","Wednesday"
"2017-03-09","3,401","16,801",7.24,20,"1,153",113,72,102,"1,864","Thursday"
"2017-03-10","1,783","0",0,0,"1,440",0,0,0,"0","Friday"
"2017-03-11","1,776","0",0,0,"1,440",0,0,0,"0","Saturday"
"2017-03-12","2,202","2,811",1.13,11,"1,336",104,0,0,"490","Sunday"
"2017-03-13","3,194","14,477",6.27,22,"1,170",135,64,71,"1,690","Monday"
"2017-03-14","2,990","11,930",5.24,24,"1,215",131,28,66,"1,433","Tuesday"
"2017-03-15","3,298","13,789",6,24,"1,170",130,63,77,"1,771","Wednesday"
"2017-03-16","2,993","10,649",4.62,14,"1,196",162,38,44,"1,439","Thursday"
"2017-03-17","3,154","9,570",3.98,26,"1,154",195,46,45,"1,606","Friday"
"2017-03-18","2,160","2,694",1.05,7,"1,327",113,0,0,"476","Saturday"
"2017-03-19","1,770","0",0,0,"1,440",0,0,0,"0","Sunday"
"2017-03-20","3,444","17,681",7.74,35,"1,123",164,68,85,"2,005","Monday"
"2017-03-21","3,083","13,773",5.94,27,"1,187",157,37,59,"1,543","Tuesday"
"2017-03-22","3,019","12,038",5.15,24,"1,182",174,42,42,"1,485","Wednesday"
"2017-03-23","2,997","11,403",4.65,10,"1,171",201,41,27,"1,494","Thursday"
"2017-03-24","2,718","10,425",4.41,21,"1,231",176,20,13,"1,116","Friday"
"2017-03-25","3,002","8,449",3.29,11,"1,123",298,18,1,"1,460","Saturday"
"2017-03-26","2,401","5,071",2.16,16,"1,306",118,8,8,"695","Sunday"
"2017-03-27","3,324","15,458",6.59,24,"1,146",152,57,85,"1,850","Monday"
"2017-03-28","2,792","6,444",2.69,11,"1,238",124,36,42,"1,194","Tuesday"
"2017-03-29","3,490","17,660",7.8,16,"1,151",133,53,103,"2,003","Wednesday"
"2017-03-30","2,759","4,407",1.69,9,"1,244",122,25,49,"1,150","Thursday"
"2017-03-31","3,415","11,987",4.94,28,"1,084",288,32,36,"1,970","Friday"
"2017-04-01","2,852","7,555",2.99,10,"1,178",262,0,0,"1,180","Saturday"
"2017-04-02","2,447","4,354",1.7,10,"1,267",173,0,0,"767","Sunday"
"2017-04-03","3,256","13,497",5.5,9,"1,103",250,56,31,"1,798","Monday"
"2017-04-04","2,823","12,217",5.24,18,"1,225",164,16,35,"1,233","Tuesday"
"2017-04-05","3,316","14,435",6.09,22,"1,146",168,44,82,"1,830","Wednesday"
"2017-04-06","1,784","0",0,0,"1,440",0,0,0,"0","Thursday"
"2017-04-07","3,045","13,937",6.05,28,"1,201",137,28,74,"1,435","Friday"
"2017-04-08","2,585","6,836",2.9,13,"1,274",131,6,29,"881","Saturday"
"2017-04-09","2,488","5,458",2.19,18,"1,275",142,11,12,"865","Sunday"
"2017-04-10","3,142","12,461",5.38,36,"1,181",171,45,43,"1,612","Monday"
"2017-04-11","3,496","16,755",7.14,29,"1,111",166,79,84,"2,039","Tuesday"
"2017-04-12","3,416","12,818",5.39,25,"1,104",184,82,70,"1,960","Wednesday"
"2017-04-13","3,404","15,549",6.55,44,"1,129",152,71,88,"1,925","Thursday"
"2017-04-14","3,111","13,194",5.52,23,"1,144",253,13,30,"1,581","Friday"
"2017-04-15","2,897","10,403",4.06,22,"1,172",204,61,3,"1,324","Saturday"
"2017-04-16","2,490","5,634",2.29,19,"1,286",132,15,7,"793","Sunday"
"2017-04-17","2,997","14,116",6.09,22,"1,183",187,31,39,"1,436","Monday"
"2017-04-18","3,238","12,885",5.3,25,"1,140",177,78,45,"1,761","Tuesday"
"2017-04-19","3,399","15,156",6.62,28,"1,161",111,52,116,"1,898","Wednesday"
"2017-04-20","2,708","10,694",4.56,14,"1,238",166,19,17,"1,092","Thursday"
"2017-04-21","3,512","16,361",7.2,32,"1,143",150,37,110,"2,033","Friday"
"2017-04-22","2,549","4,270",1.62,4,"1,226",214,0,0,"879","Saturday"
"2017-04-23","2,355","4,910",1.88,9,"1,285",155,0,0,"712","Sunday"
"2017-04-24","3,225","15,080",6.31,28,"1,134",217,56,33,"1,758","Monday"
"2017-04-25","3,583","18,531",8.12,21,"1,125",151,40,124,"2,135","Tuesday"
"2017-04-26","3,337","13,213",5.59,23,"1,142",169,62,67,"1,866","Wednesday"
"2017-04-27","3,419","15,739",6.75,24,"1,152",145,50,93,"1,934","Thursday"
"2017-04-28","3,370","14,236",6.16,30,"1,111",242,33,54,"1,834","Friday"
"2017-04-29","2,498","5,706",2.34,14,"1,262",178,0,0,"849","Saturday"
"2017-04-30","3,200","10,009",3.95,15,"1,171",167,42,60,"1,651","Sunday"
"2017-05-01","3,258","16,668",7.35,25,"1,160",177,32,71,"1,759","Monday"
"2017-05-02","3,861","20,336",8.79,27,"1,082",188,52,118,"2,468","Tuesday"
"2017-05-03","3,400","16,664",7.15,12,"1,155",125,38,122,"1,897","Wednesday"
"2017-05-04","3,417","16,008",6.89,31,"1,143",179,43,75,"1,929","Thursday"
"2017-05-05","2,302","3,854",1.54,10,"1,313",117,2,8,"561","Friday"
"2017-05-06","2,140","4,118",2.23,16,"1,377",49,1,13,"426","Saturday"
"2017-05-07","2,326","4,465",1.78,11,"1,306",113,16,5,"670","Sunday"
"2017-05-08","3,702","19,024",8.09,21,"1,079",179,76,106,"2,301","Monday"
"2017-05-09","3,601","14,438",6.2,27,"1,110",183,42,105,"2,143","Tuesday"
"2017-05-10","3,397","15,158",6.48,26,"1,117",180,59,84,"1,948","Wednesday"
"2017-05-11","3,844","15,223",6.45,21,"1,062",206,69,103,"2,442","Thursday"
"2017-05-12","3,468","20,340",8.77,40,"1,119",165,46,110,"1,989","Friday"
"2017-05-13","2,816","11,512",5.71,26,"1,269",67,32,72,"1,209","Saturday"
"2017-05-14","2,355","4,688",1.86,17,"1,291",149,0,0,"706","Sunday"
"2017-05-15","4,244","17,605",7.65,42,"945",344,76,75,"2,954","Monday"
"2017-05-16","3,396","10,203",4.19,21,"1,089",299,52,0,"1,910","Tuesday"
"2017-05-17","3,235","12,369",5.22,25,"1,127",238,45,30,"1,739","Wednesday"
"2017-05-18","3,005","12,346",5.21,35,"1,170",221,22,27,"1,442","Thursday"
"2017-05-19","2,530","6,098",2.52,8,"1,279",143,5,13,"806","Friday"
"2017-05-20","2,594","6,366",2.6,7,"1,230",210,0,0,"944","Saturday"
"2017-05-21","2,564","6,671",2.7,22,"1,250",170,17,3,"956","Sunday"
"2017-05-22","2,905","12,281",5.26,20,"1,210",175,18,37,"1,298","Monday"
"2017-05-23","2,751","8,991",3.72,19,"1,205",215,10,10,"1,151","Tuesday"
"2017-05-24","3,134","11,335",4.54,25,"1,122",287,14,17,"1,560","Wednesday"
"2017-05-25","3,243","12,698",5.31,26,"1,131",268,5,36,"1,612","Thursday"
"2017-05-26","3,448","17,299",7.3,49,"1,067",303,30,40,"1,979","Friday"
"2017-05-27","3,068","12,467",5.25,22,"1,156",227,19,38,"1,490","Saturday"
"2017-05-28","4,179","29,291",12.71,40,"960",261,80,139,"2,860","Sunday"
"2017-05-29","2,655","8,693",3.67,18,"1,238",184,9,9,"1,038","Monday"
"2017-05-30","3,392","18,677",8.01,27,"1,118",208,38,76,"1,945","Tuesday"
"2017-05-31","3,346","17,849",7.71,28,"1,153",170,33,84,"1,837","Wednesday"
"2017-06-01","4,137","17,475",7.25,28,"1,014",262,52,112,"2,713","Thursday"
"2017-06-02","2,768","9,060",3.84,12,"1,247",152,17,24,"1,062","Friday"
"2017-06-03","2,711","8,578",3.64,9,"1,215",194,5,26,"1,119","Saturday"
"2017-06-04","2,894","8,445",3.53,46,"1,243",112,13,72,"1,323","Sunday"
"2017-06-05","3,116","11,323",4.64,32,"1,156",184,64,36,"1,590","Monday"
"2017-06-06","3,164","12,410",5.28,16,"1,185",141,51,63,"1,622","Tuesday"
"2017-06-07","3,279","13,386",5.65,15,"1,171",155,37,77,"1,754","Wednesday"
"2017-06-08","2,496","13,817",5.83,33,"1,286",128,10,16,"849","Thursday"
"2017-06-09","1,784","7,768",3.19,17,"1,440",0,0,0,"0","Friday"
"2017-06-10","1,784","9,606",3.79,17,"1,440",0,0,0,"0","Saturday"
"2017-06-11","1,784","6,124",2.66,9,"1,440",0,0,0,"0","Sunday"
"2017-06-12","1,784","16,165",6.8,23,"1,440",0,0,0,"0","Monday"
"2017-06-13","1,784","15,585",6.55,35,"1,440",0,0,0,"0","Tuesday"
"2017-06-14","1,784","11,400",4.83,30,"1,440",0,0,0,"0","Wednesday"
"2017-06-15","2,776","11,900",5.01,19,"1,233",167,23,17,"1,111","Thursday"
"2017-06-16","2,791","10,449",4.46,29,"1,239",170,10,21,"1,154","Friday"
"2017-06-17","2,536","6,514",2.67,8,"1,260",159,7,14,"915","Saturday"
"2017-06-18","2,452","6,105",2.63,10,"1,244",169,13,14,"868","Sunday"
"2017-06-19","3,156","11,660",4.9,38,"1,146",213,34,47,"1,646","Monday"
"2017-06-20","2,839","11,710",5.13,20,"1,246",112,29,53,"1,202","Tuesday"
"2017-06-21","2,864","10,462",4.43,22,"1,213",183,18,26,"1,225","Wednesday"
"2017-06-22","2,408","7,039",3.02,15,"1,315",89,10,26,"702","Thursday"
"2017-06-23","2,997","14,355",6.29,21,"1,217",110,28,85,"1,358","Friday"
"2017-06-24","2,055","2,671",1.12,8,"1,383",45,7,5,"304","Saturday"
"2017-06-25","2,813","8,024",3.27,24,"1,199",218,12,11,"1,230","Sunday"
"2017-06-26","3,290","12,144",5.05,18,"1,123",221,55,41,"1,825","Monday"
"2017-06-27","2,580","9,140",3.88,21,"1,262",156,5,17,"953","Tuesday"
"2017-06-28","3,414","12,905",5.35,19,"1,135",158,54,93,"1,944","Wednesday"
"2017-06-29","3,482","14,336",5.89,26,"1,092",256,52,40,"2,008","Thursday"
"2017-06-30","3,379","17,883",7.76,28,"1,125",212,29,74,"1,841","Friday"
"2017-07-01","3,058","13,585",5.74,15,"1,172",170,51,47,"1,488","Saturday"
"2017-07-02","2,258","4,635",1.9,7,"1,318",122,0,0,"578","Sunday"
"2017-07-03","1,928","1,470",0.63,3,"1,409",31,0,0,"167","Monday"
"2017-07-04","2,005","2,220",0.9,4,"1,387",53,0,0,"268","Tuesday"
"2017-07-05","2,862","10,551",4.82,30,"1,266",101,8,65,"1,221","Wednesday"
"2017-07-06","3,262","14,365",6.07,33,"1,123",245,21,51,"1,786","Thursday"
"2017-07-07","3,025","10,145",4.31,10,"1,164",219,23,34,"1,402","Friday"
"2017-07-08","2,285","4,463",1.91,12,"1,335",79,10,16,"607","Saturday"
"2017-07-09","2,178","3,231",1.28,10,"1,336",94,8,2,"510","Sunday"
"2017-07-10","3,347","15,102",6.24,38,"1,147",158,43,92,"1,868","Monday"
"2017-07-11","3,674","16,153",6.84,22,"1,079",234,56,71,"2,240","Tuesday"
"2017-07-12","3,378","13,016",5.37,17,"1,376",33,7,24,"383","Wednesday"
"2017-07-13","2,966","10,483",4.22,23,"1,440",0,0,0,"0","Thursday"
"2017-07-14","2,184","3,132",1.27,8,"1,440",0,0,0,"0","Friday"
"2017-07-15","3,380","8,846",3.57,47,"1,440",0,0,0,"0","Saturday"
"2017-07-16","2,577","5,202",2.03,13,"1,440",0,0,0,"0","Sunday"
"2017-07-17","3,480","16,760",6.97,35,"1,440",0,0,0,"0","Monday"
"2017-07-18","3,451","15,013",6.52,18,"1,440",0,0,0,"0","Tuesday"
"2017-07-19","3,226","12,349",5.19,20,"1,217",125,57,41,"1,451","Wednesday"
"2017-07-20","2,454","6,858",2.91,8,"1,281",139,10,10,"790","Thursday"
"2017-07-21","2,584","7,444",3.1,21,"1,237",179,13,11,"968","Friday"
"2017-07-22","2,286","3,829",1.51,10,"1,316",124,0,0,"619","Saturday"
"2017-07-23","2,506","5,459",2.07,13,"1,247",176,15,2,"884","Sunday"
"2017-07-24","3,180","12,955",5.6,27,"1,164",154,60,62,"1,683","Monday"
"2017-07-25","3,433","16,111",6.86,23,"1,150",124,58,108,"1,959","Tuesday"
"2017-07-26","2,880","10,346",4.38,22,"1,217",148,48,27,"1,293","Wednesday"
"2017-07-27","3,493","14,012",5.93,15,"1,143",153,60,84,"2,031","Thursday"
"2017-07-28","2,104","3,185",1.36,9,"1,371",69,0,0,"388","Friday"
"2017-07-29","3,199","8,795",3.63,71,"1,262",58,20,100,"1,625","Saturday"
"2017-07-30","2,489","4,707",1.82,13,"1,266",164,7,3,"860","Sunday"
"2017-07-31","3,222","15,108",6.7,24,"1,203",136,25,76,"1,677","Monday"
"2017-08-01","3,455","17,811",7.85,43,"1,170",152,28,90,"1,955","Tuesday"
"2017-08-02","3,279","15,916",6.95,25,"1,202",119,35,84,"1,723","Wednesday"
"2017-08-03","2,650","10,332",4.45,29,"1,252",136,7,45,"1,044","Thursday"
"2017-08-04","2,415","6,123",2.6,9,"1,295",127,9,9,"739","Friday"
"2017-08-05","3,460","15,775",6.47,33,"1,068",220,108,44,"2,106","Saturday"
"2017-08-06","2,330","3,980",1.58,4,"1,290",133,16,1,"660","Sunday"
"2017-08-07","3,375","16,413",7,38,"1,167",152,45,76,"1,885","Monday"
"2017-08-08","3,117","12,046",5.32,23,"1,209",127,31,73,"1,566","Tuesday"
"2017-08-09","2,597","10,382",4.53,19,"1,280",108,11,41,"957","Wednesday"
"2017-08-10","1,919","1,571",0.66,1,"1,409",31,0,0,"167","Thursday"
"2017-08-11","3,032","10,779",4.37,15,"1,114",291,21,14,"1,504","Friday"
"2017-08-12","3,169","10,628",4.21,27,"1,078",342,18,2,"1,695","Saturday"
"2017-08-13","2,503","6,674",2.71,20,"1,255",177,4,4,"853","Sunday"
"2017-08-14","3,507","18,418",7.93,28,"1,138",142,46,114,"2,031","Monday"
"2017-08-15","3,576","18,756",8.21,29,"1,156",132,38,114,"2,079","Tuesday"
"2017-08-16","2,677","9,279",4.47,25,"1,303",77,15,45,"1,021","Wednesday"
"2017-08-17","2,787","11,162",4.74,25,"1,228",178,15,19,"1,187","Thursday"
"2017-08-18","5,678","26,713",10.44,128,"832",195,114,299,"4,529","Friday"
"2017-08-19","2,227","3,929",1.61,9,"1,336",92,8,4,"521","Saturday"
"2017-08-20","2,543","5,497",2.03,10,"1,222",206,12,0,"999","Sunday"
"2017-08-21","2,615","10,113",4.28,26,"1,247",164,16,13,"1,031","Monday"
"2017-08-22","3,258","12,705",5.33,32,"1,163",147,37,93,"1,768","Tuesday"
"2017-08-23","3,617","18,194",7.84,25,"1,140",176,22,102,"2,138","Wednesday"
"2017-08-24","3,418","15,408",6.61,27,"1,155",160,42,83,"1,914","Thursday"
"2017-08-25","2,936","12,436",5.26,24,"1,170",199,50,21,"1,419","Friday"
"2017-08-26","2,966","9,340",3.53,10,"1,104",336,0,0,"1,520","Saturday"
"2017-08-27","2,554","5,864",2.29,17,"1,233",199,6,2,"934","Sunday"
"2017-08-28","3,492","17,716",7.54,19,"1,113",224,18,85,"2,040","Monday"
"2017-08-29","3,483","18,512",8.07,29,"1,165",138,31,106,"1,964","Tuesday"
"2017-08-30","2,455","7,700",3.24,15,"1,297",118,4,21,"768","Wednesday"
"2017-08-31","2,415","8,274",3.56,12,"1,301",91,19,29,"769","Thursday"
