"Date","Weight","BMI","Fat","Week.Day"
"2014-01-01",186,27.46,0,"Wednesday"
"2014-01-01",186,27.46,0,"Wednesday"
"2014-01-02",186.12,27.47,0,"Thursday"
"2014-01-02",186.12,27.47,0,"Thursday"
"2014-01-03",186.23,27.49,0,"Friday"
"2014-01-03",186.23,27.49,0,"Friday"
"2014-01-04",186.35,27.51,0,"Saturday"
"2014-01-04",186.35,27.51,0,"Saturday"
"2014-01-05",186.46,27.52,0,"Sunday"
"2014-01-05",186.46,27.52,0,"Sunday"
"2014-01-06",186.58,27.54,0,"Monday"
"2014-01-06",186.58,27.54,0,"Monday"
"2014-01-07",186.69,27.56,0,"Tuesday"
"2014-01-07",186.69,27.56,0,"Tuesday"
"2014-01-08",186.81,27.57,0,"Wednesday"
"2014-01-08",186.81,27.57,0,"Wednesday"
"2014-01-09",186.92,27.59,0,"Thursday"
"2014-01-09",186.92,27.59,0,"Thursday"
"2014-01-10",187.04,27.61,0,"Friday"
"2014-01-10",187.04,27.61,0,"Friday"
"2014-01-11",187.15,27.63,0,"Saturday"
"2014-01-11",187.15,27.63,0,"Saturday"
"2014-01-12",187.26,27.64,0,"Sunday"
"2014-01-12",187.26,27.64,0,"Sunday"
"2014-01-13",187.38,27.66,0,"Monday"
"2014-01-13",187.38,27.66,0,"Monday"
"2014-01-14",187.49,27.68,0,"Tuesday"
"2014-01-14",187.49,27.68,0,"Tuesday"
"2014-01-15",187.61,27.69,0,"Wednesday"
"2014-01-15",187.61,27.69,0,"Wednesday"
"2014-01-16",187.72,27.71,0,"Thursday"
"2014-01-16",187.72,27.71,0,"Thursday"
"2014-01-17",187.84,27.73,0,"Friday"
"2014-01-17",187.84,27.73,0,"Friday"
"2014-01-18",187.95,27.74,0,"Saturday"
"2014-01-18",187.95,27.74,0,"Saturday"
"2014-01-19",188.07,27.76,0,"Sunday"
"2014-01-19",188.07,27.76,0,"Sunday"
"2014-01-20",188.18,27.78,0,"Monday"
"2014-01-20",188.18,27.78,0,"Monday"
"2014-01-21",188.3,27.79,0,"Tuesday"
"2014-01-21",188.3,27.79,0,"Tuesday"
"2014-01-22",188.41,27.81,0,"Wednesday"
"2014-01-22",188.41,27.81,0,"Wednesday"
"2014-01-23",188.53,27.83,0,"Thursday"
"2014-01-23",188.53,27.83,0,"Thursday"
"2014-01-24",188.64,27.85,0,"Friday"
"2014-01-24",188.64,27.85,0,"Friday"
"2014-01-25",188.75,27.86,0,"Saturday"
"2014-01-25",188.75,27.86,0,"Saturday"
"2014-01-26",188.87,27.88,0,"Sunday"
"2014-01-26",188.87,27.88,0,"Sunday"
"2014-01-27",188.98,27.9,0,"Monday"
"2014-01-27",188.98,27.9,0,"Monday"
"2014-01-28",189.1,27.91,0,"Tuesday"
"2014-01-28",189.1,27.91,0,"Tuesday"
"2014-01-29",189.21,27.93,0,"Wednesday"
"2014-01-29",189.21,27.93,0,"Wednesday"
"2014-01-30",189.33,27.95,0,"Thursday"
"2014-01-30",189.33,27.95,0,"Thursday"
"2014-01-31",189.44,27.96,0,"Friday"
"2014-01-31",189.44,27.96,0,"Friday"
"2014-02-01",187.42,27.67,0,"Saturday"
"2014-02-01",187.42,27.67,0,"Saturday"
"2014-02-02",187.53,27.68,0,"Sunday"
"2014-02-02",187.53,27.68,0,"Sunday"
"2014-02-03",187.63,27.7,0,"Monday"
"2014-02-03",187.63,27.7,0,"Monday"
"2014-02-04",187.74,27.71,0,"Tuesday"
"2014-02-04",187.74,27.71,0,"Tuesday"
"2014-02-05",187.85,27.73,0,"Wednesday"
"2014-02-05",187.85,27.73,0,"Wednesday"
"2014-02-06",187.95,27.74,0,"Thursday"
"2014-02-06",187.95,27.74,0,"Thursday"
"2014-02-07",188.06,27.76,0,"Friday"
"2014-02-07",188.06,27.76,0,"Friday"
"2014-02-08",188.16,27.77,0,"Saturday"
"2014-02-08",188.16,27.77,0,"Saturday"
"2014-02-09",188.27,27.79,0,"Sunday"
"2014-02-09",188.27,27.79,0,"Sunday"
"2014-02-10",188.38,27.81,0,"Monday"
"2014-02-10",188.38,27.81,0,"Monday"
"2014-02-11",188.48,27.82,0,"Tuesday"
"2014-02-11",188.48,27.82,0,"Tuesday"
"2014-02-12",188.59,27.84,0,"Wednesday"
"2014-02-12",188.59,27.84,0,"Wednesday"
"2014-02-13",188.69,27.85,0,"Thursday"
"2014-02-13",188.69,27.85,0,"Thursday"
"2014-02-14",188.8,27.87,0,"Friday"
"2014-02-14",188.8,27.87,0,"Friday"
"2014-02-15",188.9,27.88,0,"Saturday"
"2014-02-15",188.9,27.88,0,"Saturday"
"2014-02-16",189.01,27.9,0,"Sunday"
"2014-02-16",189.01,27.9,0,"Sunday"
"2014-02-17",189.12,27.92,0,"Monday"
"2014-02-17",189.12,27.92,0,"Monday"
"2014-02-18",189.22,27.93,0,"Tuesday"
"2014-02-18",189.22,27.93,0,"Tuesday"
"2014-02-19",189.33,27.95,0,"Wednesday"
"2014-02-19",189.33,27.95,0,"Wednesday"
"2014-02-20",189.43,27.96,0,"Thursday"
"2014-02-20",189.43,27.96,0,"Thursday"
"2014-02-21",189.54,27.98,0,"Friday"
"2014-02-21",189.54,27.98,0,"Friday"
"2014-02-22",189.65,27.99,0,"Saturday"
"2014-02-22",189.65,27.99,0,"Saturday"
"2014-02-23",189.75,28.01,0,"Sunday"
"2014-02-23",189.75,28.01,0,"Sunday"
"2014-02-24",189.99,28.04,0,"Monday"
"2014-02-24",189.99,28.04,0,"Monday"
"2014-02-25",189.99,28.04,0,"Tuesday"
"2014-02-25",189.99,28.04,0,"Tuesday"
"2014-02-26",189.99,28.04,0,"Wednesday"
"2014-02-26",189.99,28.04,0,"Wednesday"
"2014-02-27",189.99,28.04,0,"Thursday"
"2014-02-27",189.99,28.04,0,"Thursday"
"2014-02-28",189.99,28.04,0,"Friday"
"2014-02-28",189.99,28.04,0,"Friday"
"2014-03-01",189.99,28.04,0,"Saturday"
"2014-03-01",189.99,28.04,0,"Saturday"
"2014-03-02",189.99,28.04,0,"Sunday"
"2014-03-02",189.99,28.04,0,"Sunday"
"2014-03-03",189.99,28.04,0,"Monday"
"2014-03-03",189.99,28.04,0,"Monday"
"2014-03-04",190,28.05,0,"Tuesday"
"2014-03-04",190,28.05,0,"Tuesday"
"2014-03-05",189.66,28,0,"Wednesday"
"2014-03-05",189.66,28,0,"Wednesday"
"2014-03-06",189.32,27.95,0,"Thursday"
"2014-03-06",189.32,27.95,0,"Thursday"
"2014-03-07",188.98,27.9,0,"Friday"
"2014-03-07",188.98,27.9,0,"Friday"
"2014-03-08",188.65,27.85,0,"Saturday"
"2014-03-08",188.65,27.85,0,"Saturday"
"2014-03-09",188.31,27.8,0,"Sunday"
"2014-03-09",188.31,27.8,0,"Sunday"
"2014-03-10",187.97,27.75,0,"Monday"
"2014-03-10",187.97,27.75,0,"Monday"
"2014-03-11",187.63,27.7,0,"Tuesday"
"2014-03-11",187.63,27.7,0,"Tuesday"
"2014-03-12",187.3,27.65,0,"Wednesday"
"2014-03-12",187.3,27.65,0,"Wednesday"
"2014-03-13",186.96,27.6,0,"Thursday"
"2014-03-13",186.96,27.6,0,"Thursday"
"2014-03-14",186.62,27.55,0,"Friday"
"2014-03-14",186.62,27.55,0,"Friday"
"2014-03-15",186.29,27.5,0,"Saturday"
"2014-03-15",186.29,27.5,0,"Saturday"
"2014-03-16",185.95,27.45,0,"Sunday"
"2014-03-16",185.95,27.45,0,"Sunday"
"2014-03-17",185.61,27.4,0,"Monday"
"2014-03-17",185.61,27.4,0,"Monday"
"2014-03-18",185.27,27.35,0,"Tuesday"
"2014-03-18",185.27,27.35,0,"Tuesday"
"2014-03-19",184.94,27.3,0,"Wednesday"
"2014-03-19",184.94,27.3,0,"Wednesday"
"2014-03-20",184.6,27.25,0,"Thursday"
"2014-03-20",184.6,27.25,0,"Thursday"
"2014-03-21",184.26,27.2,0,"Friday"
"2014-03-21",184.26,27.2,0,"Friday"
"2014-03-22",183.92,27.15,0,"Saturday"
"2014-03-22",183.92,27.15,0,"Saturday"
"2014-03-23",183.59,27.1,0,"Sunday"
"2014-03-23",183.59,27.1,0,"Sunday"
"2014-03-24",183.25,27.05,0,"Monday"
"2014-03-24",183.25,27.05,0,"Monday"
"2014-03-25",182.91,27,0,"Tuesday"
"2014-03-25",182.91,27,0,"Tuesday"
"2014-03-26",182.58,26.95,0,"Wednesday"
"2014-03-26",182.58,26.95,0,"Wednesday"
"2014-03-27",182.24,26.9,0,"Thursday"
"2014-03-27",182.24,26.9,0,"Thursday"
"2014-03-28",181.9,26.85,0,"Friday"
"2014-03-28",181.9,26.85,0,"Friday"
"2014-03-29",181.56,26.8,0,"Saturday"
"2014-03-29",181.56,26.8,0,"Saturday"
"2014-03-30",181.23,26.75,0,"Sunday"
"2014-03-30",181.23,26.75,0,"Sunday"
"2014-03-31",180.89,26.7,0,"Monday"
"2014-03-31",180.89,26.7,0,"Monday"
"2014-04-01",185.43,27.37,0,"Tuesday"
"2014-04-01",185.43,27.37,0,"Tuesday"
"2014-04-02",185.26,27.35,0,"Wednesday"
"2014-04-02",185.26,27.35,0,"Wednesday"
"2014-04-03",185.1,27.32,0,"Thursday"
"2014-04-03",185.1,27.32,0,"Thursday"
"2014-04-04",184.94,27.3,0,"Friday"
"2014-04-04",184.94,27.3,0,"Friday"
"2014-04-05",184.78,27.27,0,"Saturday"
"2014-04-05",184.78,27.27,0,"Saturday"
"2014-04-06",184.61,27.25,0,"Sunday"
"2014-04-06",184.61,27.25,0,"Sunday"
"2014-04-07",184.45,27.23,0,"Monday"
"2014-04-07",184.45,27.23,0,"Monday"
"2014-04-08",184.29,27.2,0,"Tuesday"
"2014-04-08",184.29,27.2,0,"Tuesday"
"2014-04-09",184.12,27.18,0,"Wednesday"
"2014-04-09",184.12,27.18,0,"Wednesday"
"2014-04-10",183.96,27.15,0,"Thursday"
"2014-04-10",183.96,27.15,0,"Thursday"
"2014-04-11",183.8,27.13,0,"Friday"
"2014-04-11",183.8,27.13,0,"Friday"
"2014-04-12",183.63,27.11,0,"Saturday"
"2014-04-12",183.63,27.11,0,"Saturday"
"2014-04-13",183.47,27.08,0,"Sunday"
"2014-04-13",183.47,27.08,0,"Sunday"
"2014-04-14",183.31,27.06,0,"Monday"
"2014-04-14",183.31,27.06,0,"Monday"
"2014-04-15",183.14,27.03,0,"Tuesday"
"2014-04-15",183.14,27.03,0,"Tuesday"
"2014-04-16",182.98,27.01,0,"Wednesday"
"2014-04-16",182.98,27.01,0,"Wednesday"
"2014-04-17",182.82,26.99,0,"Thursday"
"2014-04-17",182.82,26.99,0,"Thursday"
"2014-04-18",182.65,26.96,0,"Friday"
"2014-04-18",182.65,26.96,0,"Friday"
"2014-04-19",182.49,26.94,0,"Saturday"
"2014-04-19",182.49,26.94,0,"Saturday"
"2014-04-20",182.33,26.91,0,"Sunday"
"2014-04-20",182.33,26.91,0,"Sunday"
"2014-04-21",182.17,26.89,0,"Monday"
"2014-04-21",182.17,26.89,0,"Monday"
"2014-04-22",182,26.87,0,"Tuesday"
"2014-04-22",182,26.87,0,"Tuesday"
"2014-04-23",181.84,26.84,0,"Wednesday"
"2014-04-23",181.84,26.84,0,"Wednesday"
"2014-04-24",181.68,26.82,0,"Thursday"
"2014-04-24",181.68,26.82,0,"Thursday"
"2014-04-25",181.51,26.79,0,"Friday"
"2014-04-25",181.51,26.79,0,"Friday"
"2014-04-26",181.35,26.77,0,"Saturday"
"2014-04-26",181.35,26.77,0,"Saturday"
"2014-04-27",181.19,26.74,0,"Sunday"
"2014-04-27",181.19,26.74,0,"Sunday"
"2014-04-28",181.02,26.72,0,"Monday"
"2014-04-28",181.02,26.72,0,"Monday"
"2014-04-29",180.86,26.7,0,"Tuesday"
"2014-04-29",180.86,26.7,0,"Tuesday"
"2014-04-30",180.7,26.67,0,"Wednesday"
"2014-04-30",180.7,26.67,0,"Wednesday"
"2014-05-01",183.86,27.14,0,"Thursday"
"2014-05-01",183.86,27.14,0,"Thursday"
"2014-05-02",183.75,27.12,0,"Friday"
"2014-05-02",183.75,27.12,0,"Friday"
"2014-05-03",183.65,27.11,0,"Saturday"
"2014-05-03",183.65,27.11,0,"Saturday"
"2014-05-04",183.54,27.09,0,"Sunday"
"2014-05-04",183.54,27.09,0,"Sunday"
"2014-05-05",183.44,27.08,0,"Monday"
"2014-05-05",183.44,27.08,0,"Monday"
"2014-05-06",183.33,27.06,0,"Tuesday"
"2014-05-06",183.33,27.06,0,"Tuesday"
"2014-05-07",183.22,27.05,0,"Wednesday"
"2014-05-07",183.22,27.05,0,"Wednesday"
"2014-05-08",183.12,27.03,0,"Thursday"
"2014-05-08",183.12,27.03,0,"Thursday"
"2014-05-09",183.01,27.01,0,"Friday"
"2014-05-09",183.01,27.01,0,"Friday"
"2014-05-10",182.91,27,0,"Saturday"
"2014-05-10",182.91,27,0,"Saturday"
"2014-05-11",182.8,26.98,0,"Sunday"
"2014-05-11",182.8,26.98,0,"Sunday"
"2014-05-12",182.69,26.97,0,"Monday"
"2014-05-12",182.69,26.97,0,"Monday"
"2014-05-13",182.59,26.95,0,"Tuesday"
"2014-05-13",182.59,26.95,0,"Tuesday"
"2014-05-14",182.48,26.94,0,"Wednesday"
"2014-05-14",182.48,26.94,0,"Wednesday"
"2014-05-15",182.38,26.92,0,"Thursday"
"2014-05-15",182.38,26.92,0,"Thursday"
"2014-05-16",182.27,26.9,0,"Friday"
"2014-05-16",182.27,26.9,0,"Friday"
"2014-05-17",182.17,26.89,0,"Saturday"
"2014-05-17",182.17,26.89,0,"Saturday"
"2014-05-18",182.06,26.87,0,"Sunday"
"2014-05-18",182.06,26.87,0,"Sunday"
"2014-05-19",181.95,26.86,0,"Monday"
"2014-05-19",181.95,26.86,0,"Monday"
"2014-05-20",181.85,26.84,0,"Tuesday"
"2014-05-20",181.85,26.84,0,"Tuesday"
"2014-05-21",181.74,26.83,0,"Wednesday"
"2014-05-21",181.74,26.83,0,"Wednesday"
"2014-05-22",181.64,26.81,0,"Thursday"
"2014-05-22",181.64,26.81,0,"Thursday"
"2014-05-23",181.53,26.8,0,"Friday"
"2014-05-23",181.53,26.8,0,"Friday"
"2014-05-24",181.42,26.78,0,"Saturday"
"2014-05-24",181.42,26.78,0,"Saturday"
"2014-05-25",181.32,26.76,0,"Sunday"
"2014-05-25",181.32,26.76,0,"Sunday"
"2014-05-26",181.21,26.75,0,"Monday"
"2014-05-26",181.21,26.75,0,"Monday"
"2014-05-27",181.11,26.73,0,"Tuesday"
"2014-05-27",181.11,26.73,0,"Tuesday"
"2014-05-28",181,26.72,0,"Wednesday"
"2014-05-28",181,26.72,0,"Wednesday"
"2014-05-29",180.9,26.7,0,"Thursday"
"2014-05-29",180.9,26.7,0,"Thursday"
"2014-05-30",180.79,26.69,0,"Friday"
"2014-05-30",180.79,26.69,0,"Friday"
"2014-05-31",180.68,26.67,0,"Saturday"
"2014-05-31",180.68,26.67,0,"Saturday"
"2014-06-01",182.93,27,0,"Sunday"
"2014-06-01",182.93,27,0,"Sunday"
"2014-06-02",182.85,26.99,0,"Monday"
"2014-06-02",182.85,26.99,0,"Monday"
"2014-06-03",182.77,26.98,0,"Tuesday"
"2014-06-03",182.77,26.98,0,"Tuesday"
"2014-06-04",182.69,26.97,0,"Wednesday"
"2014-06-04",182.69,26.97,0,"Wednesday"
"2014-06-05",182.61,26.96,0,"Thursday"
"2014-06-05",182.61,26.96,0,"Thursday"
"2014-06-06",182.54,26.94,0,"Friday"
"2014-06-06",182.54,26.94,0,"Friday"
"2014-06-07",182.46,26.93,0,"Saturday"
"2014-06-07",182.46,26.93,0,"Saturday"
"2014-06-08",182.38,26.92,0,"Sunday"
"2014-06-08",182.38,26.92,0,"Sunday"
"2014-06-09",182.3,26.91,0,"Monday"
"2014-06-09",182.3,26.91,0,"Monday"
"2014-06-10",182.22,26.9,0,"Tuesday"
"2014-06-10",182.22,26.9,0,"Tuesday"
"2014-06-11",182.14,26.89,0,"Wednesday"
"2014-06-11",182.14,26.89,0,"Wednesday"
"2014-06-12",182.06,26.87,0,"Thursday"
"2014-06-12",182.06,26.87,0,"Thursday"
"2014-06-13",181.98,26.86,0,"Friday"
"2014-06-13",181.98,26.86,0,"Friday"
"2014-06-14",181.9,26.85,0,"Saturday"
"2014-06-14",181.9,26.85,0,"Saturday"
"2014-06-15",181.82,26.84,0,"Sunday"
"2014-06-15",181.82,26.84,0,"Sunday"
"2014-06-16",181.74,26.83,0,"Monday"
"2014-06-16",181.74,26.83,0,"Monday"
"2014-06-17",181.66,26.82,0,"Tuesday"
"2014-06-17",181.66,26.82,0,"Tuesday"
"2014-06-18",181.58,26.8,0,"Wednesday"
"2014-06-18",181.58,26.8,0,"Wednesday"
"2014-06-19",181.5,26.79,0,"Thursday"
"2014-06-19",181.5,26.79,0,"Thursday"
"2014-06-20",181.42,26.78,0,"Friday"
"2014-06-20",181.42,26.78,0,"Friday"
"2014-06-21",181.35,26.77,0,"Saturday"
"2014-06-21",181.35,26.77,0,"Saturday"
"2014-06-22",181.27,26.76,0,"Sunday"
"2014-06-22",181.27,26.76,0,"Sunday"
"2014-06-23",181.19,26.74,0,"Monday"
"2014-06-23",181.19,26.74,0,"Monday"
"2014-06-24",181.11,26.73,0,"Tuesday"
"2014-06-24",181.11,26.73,0,"Tuesday"
"2014-06-25",181.03,26.72,0,"Wednesday"
"2014-06-25",181.03,26.72,0,"Wednesday"
"2014-06-26",180.95,26.71,0,"Thursday"
"2014-06-26",180.95,26.71,0,"Thursday"
"2014-06-27",180.87,26.7,0,"Friday"
"2014-06-27",180.87,26.7,0,"Friday"
"2014-06-28",180.79,26.69,0,"Saturday"
"2014-06-28",180.79,26.69,0,"Saturday"
"2014-06-29",180.71,26.67,0,"Sunday"
"2014-06-29",180.71,26.67,0,"Sunday"
"2014-06-30",180.63,26.66,0,"Monday"
"2014-06-30",180.63,26.66,0,"Monday"
"2014-07-01",182.65,26.96,0,"Tuesday"
"2014-07-01",182.65,26.96,0,"Tuesday"
"2014-07-02",182.59,26.95,0,"Wednesday"
"2014-07-02",182.59,26.95,0,"Wednesday"
"2014-07-03",182.53,26.94,0,"Thursday"
"2014-07-03",182.53,26.94,0,"Thursday"
"2014-07-04",182.46,26.93,0,"Friday"
"2014-07-04",182.46,26.93,0,"Friday"
"2014-07-05",182.4,26.92,0,"Saturday"
"2014-07-05",182.4,26.92,0,"Saturday"
"2014-07-06",182.34,26.92,0,"Sunday"
"2014-07-06",182.34,26.92,0,"Sunday"
"2014-07-07",182.28,26.91,0,"Monday"
"2014-07-07",182.28,26.91,0,"Monday"
"2014-07-08",182.22,26.9,0,"Tuesday"
"2014-07-08",182.22,26.9,0,"Tuesday"
"2014-07-09",182.16,26.89,0,"Wednesday"
"2014-07-09",182.16,26.89,0,"Wednesday"
"2014-07-10",182.09,26.88,0,"Thursday"
"2014-07-10",182.09,26.88,0,"Thursday"
"2014-07-11",182.03,26.87,0,"Friday"
"2014-07-11",182.03,26.87,0,"Friday"
"2014-07-12",181.97,26.86,0,"Saturday"
"2014-07-12",181.97,26.86,0,"Saturday"
"2014-07-13",181.91,26.85,0,"Sunday"
"2014-07-13",181.91,26.85,0,"Sunday"
"2014-07-14",181.85,26.84,0,"Monday"
"2014-07-14",181.85,26.84,0,"Monday"
"2014-07-15",181.79,26.83,0,"Tuesday"
"2014-07-15",181.79,26.83,0,"Tuesday"
"2014-07-16",181.72,26.82,0,"Wednesday"
"2014-07-16",181.72,26.82,0,"Wednesday"
"2014-07-17",181.66,26.82,0,"Thursday"
"2014-07-17",181.66,26.82,0,"Thursday"
"2014-07-18",181.6,26.81,0,"Friday"
"2014-07-18",181.6,26.81,0,"Friday"
"2014-07-19",181.54,26.8,0,"Saturday"
"2014-07-19",181.54,26.8,0,"Saturday"
"2014-07-20",181.48,26.79,0,"Sunday"
"2014-07-20",181.48,26.79,0,"Sunday"
"2014-07-21",181.42,26.78,0,"Monday"
"2014-07-21",181.42,26.78,0,"Monday"
"2014-07-22",181.35,26.77,0,"Tuesday"
"2014-07-22",181.35,26.77,0,"Tuesday"
"2014-07-23",181.29,26.76,0,"Wednesday"
"2014-07-23",181.29,26.76,0,"Wednesday"
"2014-07-24",181.23,26.75,0,"Thursday"
"2014-07-24",181.23,26.75,0,"Thursday"
"2014-07-25",181.17,26.74,0,"Friday"
"2014-07-25",181.17,26.74,0,"Friday"
"2014-07-26",181.11,26.73,0,"Saturday"
"2014-07-26",181.11,26.73,0,"Saturday"
"2014-07-27",181.05,26.72,0,"Sunday"
"2014-07-27",181.05,26.72,0,"Sunday"
"2014-07-28",180.98,26.71,0,"Monday"
"2014-07-28",180.98,26.71,0,"Monday"
"2014-07-29",180.92,26.71,0,"Tuesday"
"2014-07-29",180.92,26.71,0,"Tuesday"
"2014-07-30",180.86,26.7,0,"Wednesday"
"2014-07-30",180.86,26.7,0,"Wednesday"
"2014-07-31",180.8,26.69,0,"Thursday"
"2014-07-31",180.8,26.69,0,"Thursday"
"2014-08-01",182.39,26.92,0,"Friday"
"2014-08-01",182.39,26.92,0,"Friday"
"2014-08-02",182.34,26.91,0,"Saturday"
"2014-08-02",182.34,26.91,0,"Saturday"
"2014-08-03",182.29,26.91,0,"Sunday"
"2014-08-03",182.29,26.91,0,"Sunday"
"2014-08-04",182.24,26.9,0,"Monday"
"2014-08-04",182.24,26.9,0,"Monday"
"2014-08-05",182.19,26.89,0,"Tuesday"
"2014-08-05",182.19,26.89,0,"Tuesday"
"2014-08-06",182.14,26.89,0,"Wednesday"
"2014-08-06",182.14,26.89,0,"Wednesday"
"2014-08-07",182.09,26.88,0,"Thursday"
"2014-08-07",182.09,26.88,0,"Thursday"
"2014-08-08",182.04,26.87,0,"Friday"
"2014-08-08",182.04,26.87,0,"Friday"
"2014-08-09",181.98,26.86,0,"Saturday"
"2014-08-09",181.98,26.86,0,"Saturday"
"2014-08-10",181.93,26.86,0,"Sunday"
"2014-08-10",181.93,26.86,0,"Sunday"
"2014-08-11",181.88,26.85,0,"Monday"
"2014-08-11",181.88,26.85,0,"Monday"
"2014-08-12",181.83,26.84,0,"Tuesday"
