"Date","Weight","BMI","Fat","Week.Day"
"2016-04-02",164.7,24.31,19.176,"Saturday"
"2016-04-03",164.83,24.33,19.158,"Sunday"
"2016-04-03",164.83,24.33,19.158,"Sunday"
"2016-04-04",164.95,24.35,19.14,"Monday"
"2016-04-04",164.95,24.35,19.14,"Monday"
"2016-04-05",165.08,24.37,19.121,"Tuesday"
"2016-04-05",165.08,24.37,19.121,"Tuesday"
"2016-04-06",164.77,24.32,19.454,"Wednesday"
"2016-04-06",164.77,24.32,19.454,"Wednesday"
"2016-04-07",165.03,24.36,19.655,"Thursday"
"2016-04-07",165.03,24.36,19.655,"Thursday"
"2016-04-08",163.91,24.19,19.666,"Friday"
"2016-04-08",163.91,24.19,19.666,"Friday"
"2016-04-09",165.14,24.38,19.711,"Saturday"
"2016-04-09",165.14,24.38,19.711,"Saturday"
"2016-04-10",165.14,24.38,19.728,"Sunday"
"2016-04-10",165.14,24.38,19.728,"Sunday"
"2016-04-11",165.14,24.38,19.745,"Monday"
"2016-04-11",165.14,24.38,19.745,"Monday"
"2016-04-12",165.14,24.38,19.762,"Tuesday"
"2016-04-12",165.14,24.38,19.762,"Tuesday"
"2016-04-13",165.14,24.38,19.781,"Wednesday"
"2016-04-13",165.14,24.38,19.781,"Wednesday"
"2016-04-14",164.55,24.29,19.833,"Thursday"
"2016-04-14",164.55,24.29,19.833,"Thursday"
"2016-04-15",163.93,24.2,19.849,"Friday"
"2016-04-15",163.93,24.2,19.849,"Friday"
"2016-04-16",164.34,24.26,19.613,"Saturday"
"2016-04-16",164.34,24.26,19.613,"Saturday"
"2016-04-17",164.76,24.32,19.377,"Sunday"
"2016-04-17",164.76,24.32,19.377,"Sunday"
"2016-04-18",165.17,24.38,19.141,"Monday"
"2016-04-18",165.17,24.38,19.141,"Monday"
"2016-04-19",165.58,24.44,18.902,"Tuesday"
"2016-04-19",165.58,24.44,18.902,"Tuesday"
"2016-04-20",165.73,24.46,18.713,"Wednesday"
"2016-04-20",165.73,24.46,18.713,"Wednesday"
"2016-04-21",165.87,24.48,18.524,"Thursday"
"2016-04-21",165.87,24.48,18.524,"Thursday"
"2016-04-22",165.87,24.48,18.75,"Friday"
"2016-04-22",165.87,24.48,18.75,"Friday"
"2016-04-23",167.57,24.73,19.18,"Saturday"
"2016-04-23",167.57,24.73,19.18,"Saturday"
"2016-04-24",167.57,24.73,19.273,"Sunday"
"2016-04-24",167.57,24.73,19.273,"Sunday"
"2016-04-25",167.57,24.73,19.366,"Monday"
"2016-04-25",167.57,24.73,19.366,"Monday"
"2016-04-26",167.57,24.73,19.459,"Tuesday"
"2016-04-26",167.57,24.73,19.459,"Tuesday"
"2016-04-27",167.57,24.73,19.552,"Wednesday"
"2016-04-27",167.57,24.73,19.552,"Wednesday"
"2016-04-28",167.57,24.73,19.648,"Thursday"
"2016-04-28",167.57,24.73,19.648,"Thursday"
"2016-04-29",166.95,24.64,19.857,"Friday"
"2016-04-29",166.95,24.64,19.857,"Friday"
"2016-04-30",167.99,24.8,19.991,"Saturday"
"2016-04-30",167.99,24.8,19.991,"Saturday"
"2016-05-01",169.02,24.95,20.125,"Sunday"
"2016-05-01",169.02,24.95,20.125,"Sunday"
"2016-05-02",169.07,24.96,20.15,"Monday"
"2016-05-02",169.07,24.96,20.15,"Monday"
"2016-05-03",169.12,24.96,20.175,"Tuesday"
"2016-05-03",169.12,24.96,20.175,"Tuesday"
"2016-05-04",169.16,24.97,20.2,"Wednesday"
"2016-05-04",169.16,24.97,20.2,"Wednesday"
"2016-05-05",169.21,24.98,20.225,"Thursday"
"2016-05-05",169.21,24.98,20.225,"Thursday"
"2016-05-06",169.25,24.98,20.25,"Friday"
"2016-05-06",169.25,24.98,20.25,"Friday"
"2016-05-07",169.3,24.99,20.275,"Saturday"
"2016-05-07",169.3,24.99,20.275,"Saturday"
"2016-05-08",169.35,25,20.3,"Sunday"
"2016-05-08",169.35,25,20.3,"Sunday"
"2016-05-09",169.39,25,20.325,"Monday"
"2016-05-09",169.39,25,20.325,"Monday"
"2016-05-10",169.44,25.01,20.35,"Tuesday"
"2016-05-10",169.44,25.01,20.35,"Tuesday"
"2016-05-11",169.49,25.02,20.375,"Wednesday"
"2016-05-11",169.49,25.02,20.375,"Wednesday"
"2016-05-12",169.53,25.02,20.4,"Thursday"
"2016-05-12",169.53,25.02,20.4,"Thursday"
"2016-05-13",169.58,25.03,20.425,"Friday"
"2016-05-13",169.58,25.03,20.425,"Friday"
"2016-05-14",169.63,25.04,20.45,"Saturday"
"2016-05-14",169.63,25.04,20.45,"Saturday"
"2016-05-15",169.67,25.05,20.475,"Sunday"
"2016-05-15",169.67,25.05,20.475,"Sunday"
"2016-05-16",169.72,25.05,20.5,"Monday"
"2016-05-16",169.72,25.05,20.5,"Monday"
"2016-05-17",169.76,25.06,20.525,"Tuesday"
"2016-05-17",169.76,25.06,20.525,"Tuesday"
"2016-05-18",169.81,25.07,20.55,"Wednesday"
"2016-05-18",169.81,25.07,20.55,"Wednesday"
"2016-05-19",169.86,25.07,20.575,"Thursday"
"2016-05-19",169.86,25.07,20.575,"Thursday"
"2016-05-20",169.9,25.08,20.6,"Friday"
"2016-05-20",169.9,25.08,20.6,"Friday"
"2016-05-21",169.95,25.09,20.625,"Saturday"
"2016-05-21",169.95,25.09,20.625,"Saturday"
"2016-05-22",170,25.09,20.65,"Sunday"
"2016-05-22",170,25.09,20.65,"Sunday"
"2016-05-23",170.04,25.1,20.675,"Monday"
"2016-05-23",170.04,25.1,20.675,"Monday"
"2016-05-24",170.09,25.11,20.7,"Tuesday"
"2016-05-24",170.09,25.11,20.7,"Tuesday"
"2016-05-25",170.13,25.11,20.725,"Wednesday"
"2016-05-25",170.13,25.11,20.725,"Wednesday"
"2016-05-26",170.18,25.12,20.75,"Thursday"
"2016-05-26",170.18,25.12,20.75,"Thursday"
"2016-05-27",170.23,25.13,20.775,"Friday"
"2016-05-27",170.23,25.13,20.775,"Friday"
"2016-05-28",170.28,25.13,20.819,"Saturday"
"2016-05-28",170.28,25.13,20.819,"Saturday"
"2016-05-29",169.78,25.06,20.606,"Sunday"
"2016-05-29",169.78,25.06,20.606,"Sunday"
"2016-05-30",169.29,24.99,20.393,"Monday"
"2016-05-30",169.29,24.99,20.393,"Monday"
"2016-05-31",168.79,24.92,20.18,"Tuesday"
"2016-05-31",168.79,24.92,20.18,"Tuesday"
"2016-06-01",168.96,24.94,20.251,"Wednesday"
"2016-06-01",168.96,24.94,20.251,"Wednesday"
"2016-06-02",168.63,24.89,20.109,"Thursday"
"2016-06-02",168.63,24.89,20.109,"Thursday"
"2016-06-03",168.3,24.84,19.966,"Friday"
"2016-06-03",168.3,24.84,19.966,"Friday"
"2016-06-04",168.3,24.84,20.076,"Saturday"
"2016-06-04",168.3,24.84,20.076,"Saturday"
"2016-06-05",168.3,24.84,20.186,"Sunday"
"2016-06-05",168.3,24.84,20.186,"Sunday"
"2016-06-06",168.3,24.84,20.296,"Monday"
"2016-06-06",168.3,24.84,20.296,"Monday"
"2016-06-07",168.3,24.84,20.406,"Tuesday"
"2016-06-07",168.3,24.84,20.406,"Tuesday"
"2016-06-08",168.3,24.84,20.516,"Wednesday"
"2016-06-08",168.3,24.84,20.516,"Wednesday"
"2016-06-09",168.3,24.84,20.626,"Thursday"
"2016-06-09",168.3,24.84,20.626,"Thursday"
"2016-06-10",168.3,24.84,20.736,"Friday"
"2016-06-10",168.3,24.84,20.736,"Friday"
"2016-06-11",168.3,24.84,20.846,"Saturday"
"2016-06-11",168.3,24.84,20.846,"Saturday"
"2016-06-12",168.3,24.84,20.956,"Sunday"
"2016-06-12",168.3,24.84,20.956,"Sunday"
"2016-06-13",168.3,24.84,21.066,"Monday"
"2016-06-13",168.3,24.84,21.066,"Monday"
"2016-06-14",168.3,24.84,21.186,"Tuesday"
"2016-06-14",168.3,24.84,21.186,"Tuesday"
"2016-06-15",168.26,24.84,21.159,"Wednesday"
"2016-06-15",168.26,24.84,21.159,"Wednesday"
"2016-06-16",168.22,24.83,21.132,"Thursday"
"2016-06-16",168.22,24.83,21.132,"Thursday"
"2016-06-17",168.18,24.83,21.105,"Friday"
"2016-06-17",168.18,24.83,21.105,"Friday"
"2016-06-18",168.15,24.82,21.078,"Saturday"
"2016-06-18",168.15,24.82,21.078,"Saturday"
"2016-06-19",168.11,24.81,21.051,"Sunday"
"2016-06-19",168.11,24.81,21.051,"Sunday"
"2016-06-20",168.07,24.81,21.024,"Monday"
"2016-06-20",168.07,24.81,21.024,"Monday"
"2016-06-21",168.03,24.8,20.997,"Tuesday"
"2016-06-21",168.03,24.8,20.997,"Tuesday"
"2016-06-22",168,24.8,20.97,"Wednesday"
"2016-06-22",168,24.8,20.97,"Wednesday"
"2016-06-23",167.96,24.79,20.943,"Thursday"
"2016-06-23",167.96,24.79,20.943,"Thursday"
"2016-06-24",167.92,24.79,20.91,"Friday"
"2016-06-24",167.92,24.79,20.91,"Friday"
"2016-06-25",167.84,24.77,20.921,"Saturday"
"2016-06-25",167.84,24.77,20.921,"Saturday"
"2016-06-26",167.76,24.76,20.932,"Sunday"
"2016-06-26",167.76,24.76,20.932,"Sunday"
"2016-06-27",167.68,24.75,20.943,"Monday"
"2016-06-27",167.68,24.75,20.943,"Monday"
"2016-06-28",167.59,24.74,20.957,"Tuesday"
"2016-06-28",167.59,24.74,20.957,"Tuesday"
"2016-06-29",167.59,24.74,20.957,"Wednesday"
"2016-06-29",167.59,24.74,20.957,"Wednesday"
"2016-06-30",167.59,24.74,20.957,"Thursday"
"2016-06-30",167.59,24.74,20.957,"Thursday"
"2016-07-01",167.59,24.74,0,"Friday"
"2016-07-01",167.59,24.74,0,"Friday"
"2016-07-02",167.59,24.74,0,"Saturday"
"2016-07-02",167.59,24.74,0,"Saturday"
"2016-07-03",167.59,24.74,0,"Sunday"
"2016-07-03",167.59,24.74,0,"Sunday"
"2016-07-04",167.59,24.74,0,"Monday"
"2016-07-04",167.59,24.74,0,"Monday"
"2016-07-05",167.59,24.74,0,"Tuesday"
"2016-07-05",167.59,24.74,0,"Tuesday"
"2016-07-06",167.59,24.74,0,"Wednesday"
"2016-07-06",167.59,24.74,0,"Wednesday"
"2016-07-07",167.59,24.74,0,"Thursday"
"2016-07-07",167.59,24.74,0,"Thursday"
"2016-07-08",167.59,24.74,0,"Friday"
"2016-07-08",167.59,24.74,0,"Friday"
"2016-07-09",167.59,24.74,0,"Saturday"
"2016-07-09",167.59,24.74,0,"Saturday"
"2016-07-10",167.59,24.74,0,"Sunday"
"2016-07-10",167.59,24.74,0,"Sunday"
"2016-07-11",167.59,24.74,0,"Monday"
"2016-07-11",167.59,24.74,0,"Monday"
"2016-07-12",167.59,24.74,0,"Tuesday"
"2016-07-12",167.59,24.74,0,"Tuesday"
"2016-07-13",167.59,24.74,0,"Wednesday"
"2016-07-13",167.59,24.74,0,"Wednesday"
"2016-07-14",167.59,24.74,0,"Thursday"
"2016-07-14",167.59,24.74,0,"Thursday"
"2016-07-15",167.59,24.74,0,"Friday"
"2016-07-15",167.59,24.74,0,"Friday"
"2016-07-16",167.59,24.74,0,"Saturday"
"2016-07-16",167.59,24.74,0,"Saturday"
"2016-07-17",167.59,24.74,0,"Sunday"
"2016-07-17",167.59,24.74,0,"Sunday"
"2016-07-18",167.59,24.74,0,"Monday"
"2016-07-18",167.59,24.74,0,"Monday"
"2016-07-19",167.59,24.74,0,"Tuesday"
"2016-07-19",167.59,24.74,0,"Tuesday"
"2016-07-20",167.59,24.74,0,"Wednesday"
"2016-07-20",167.59,24.74,0,"Wednesday"
"2016-07-21",167.59,24.74,0,"Thursday"
"2016-07-21",167.59,24.74,0,"Thursday"
"2016-07-22",167.59,24.74,0,"Friday"
"2016-07-22",167.59,24.74,0,"Friday"
"2016-07-23",167.59,24.74,0,"Saturday"
"2016-07-23",167.59,24.74,0,"Saturday"
"2016-07-24",167.59,24.74,0,"Sunday"
"2016-07-24",167.59,24.74,0,"Sunday"
"2016-07-25",167.59,24.74,0,"Monday"
"2016-07-25",167.59,24.74,0,"Monday"
"2016-07-26",167.59,24.74,0,"Tuesday"
"2016-07-26",167.59,24.74,0,"Tuesday"
"2016-07-27",167.59,24.74,0,"Wednesday"
"2016-07-27",167.59,24.74,0,"Wednesday"
"2016-07-28",167.59,24.74,0,"Thursday"
"2016-07-28",167.59,24.74,0,"Thursday"
"2016-07-29",167.59,24.74,0,"Friday"
"2016-07-29",167.59,24.74,0,"Friday"
"2016-07-30",167.59,24.74,0,"Saturday"
"2016-07-30",167.59,24.74,0,"Saturday"
"2016-07-31",167.59,24.74,0,"Sunday"
"2016-07-31",167.59,24.74,0,"Sunday"
"2016-08-01",167.59,24.74,0,"Monday"
"2016-08-01",167.59,24.74,0,"Monday"
"2016-08-02",167.59,24.74,0,"Tuesday"
"2016-08-02",167.59,24.74,0,"Tuesday"
"2016-08-03",167.59,24.74,0,"Wednesday"
"2016-08-03",167.59,24.74,0,"Wednesday"
"2016-08-04",167.59,24.74,0,"Thursday"
"2016-08-04",167.59,24.74,0,"Thursday"
"2016-08-05",167.59,24.74,0,"Friday"
"2016-08-05",167.59,24.74,0,"Friday"
"2016-08-06",167.59,24.74,0,"Saturday"
"2016-08-06",167.59,24.74,0,"Saturday"
"2016-08-07",167.59,24.74,0,"Sunday"
"2016-08-07",167.59,24.74,0,"Sunday"
"2016-08-08",167.59,24.74,0,"Monday"
"2016-08-08",167.59,24.74,0,"Monday"
"2016-08-09",167.59,24.74,0,"Tuesday"
"2016-08-09",167.59,24.74,0,"Tuesday"
"2016-08-10",167.59,24.74,0,"Wednesday"
"2016-08-10",167.59,24.74,0,"Wednesday"
"2016-08-11",167.59,24.74,0,"Thursday"
"2016-08-11",167.59,24.74,0,"Thursday"
"2016-08-12",167.59,24.74,0,"Friday"
"2016-08-12",167.59,24.74,0,"Friday"
"2016-08-13",167.59,24.74,0,"Saturday"
"2016-08-13",167.59,24.74,0,"Saturday"
"2016-08-14",167.59,24.74,0,"Sunday"
"2016-08-14",167.59,24.74,0,"Sunday"
"2016-08-15",167.59,24.74,0,"Monday"
"2016-08-15",167.59,24.74,0,"Monday"
"2016-08-16",167.59,24.74,0,"Tuesday"
"2016-08-16",167.59,24.74,0,"Tuesday"
"2016-08-17",167.59,24.74,0,"Wednesday"
"2016-08-17",167.59,24.74,0,"Wednesday"
"2016-08-18",167.59,24.74,0,"Thursday"
"2016-08-18",167.59,24.74,0,"Thursday"
"2016-08-19",167.59,24.74,0,"Friday"
"2016-08-19",167.59,24.74,0,"Friday"
"2016-08-20",167.59,24.74,0,"Saturday"
"2016-08-20",167.59,24.74,0,"Saturday"
"2016-08-21",167.59,24.74,0,"Sunday"
"2016-08-21",167.59,24.74,0,"Sunday"
"2016-08-22",167.59,24.74,0,"Monday"
"2016-08-22",167.59,24.74,0,"Monday"
"2016-08-23",167.59,24.74,0,"Tuesday"
"2016-08-23",167.59,24.74,0,"Tuesday"
"2016-08-24",167.59,24.74,0,"Wednesday"
"2016-08-24",167.59,24.74,0,"Wednesday"
"2016-08-25",167.59,24.74,0,"Thursday"
"2016-08-25",167.59,24.74,0,"Thursday"
"2016-08-26",167.59,24.74,0,"Friday"
"2016-08-26",167.59,24.74,0,"Friday"
"2016-08-27",167.59,24.74,0,"Saturday"
"2016-08-27",167.59,24.74,0,"Saturday"
"2016-08-28",167.59,24.74,0,"Sunday"
"2016-08-28",167.59,24.74,0,"Sunday"
"2016-08-29",167.59,24.74,0,"Monday"
"2016-08-29",167.59,24.74,0,"Monday"
"2016-08-30",167.59,24.74,0,"Tuesday"
"2016-08-30",167.59,24.74,0,"Tuesday"
"2016-08-31",167.59,24.74,0,"Wednesday"
"2016-08-31",167.59,24.74,0,"Wednesday"
"2016-09-01",167.59,24.74,0,"Thursday"
"2016-09-01",167.59,24.74,0,"Thursday"
"2016-09-02",167.59,24.74,0,"Friday"
"2016-09-02",167.59,24.74,0,"Friday"
"2016-09-03",167.59,24.74,0,"Saturday"
"2016-09-03",167.59,24.74,0,"Saturday"
"2016-09-04",167.59,24.74,0,"Sunday"
"2016-09-04",167.59,24.74,0,"Sunday"
"2016-09-05",167.59,24.74,0,"Monday"
"2016-09-05",167.59,24.74,0,"Monday"
"2016-09-06",167.59,24.74,0,"Tuesday"
"2016-09-06",167.59,24.74,0,"Tuesday"
"2016-09-07",167.59,24.74,0,"Wednesday"
"2016-09-07",167.59,24.74,0,"Wednesday"
"2016-09-08",167.59,24.74,0,"Thursday"
"2016-09-08",167.59,24.74,0,"Thursday"
"2016-09-09",167.59,24.74,0,"Friday"
"2016-09-09",167.59,24.74,0,"Friday"
"2016-09-10",167.59,24.74,0,"Saturday"
"2016-09-10",167.59,24.74,0,"Saturday"
"2016-09-11",167.59,24.74,0,"Sunday"
"2016-09-11",167.59,24.74,0,"Sunday"
"2016-09-12",167.59,24.74,0,"Monday"
"2016-09-12",167.59,24.74,0,"Monday"
"2016-09-13",167.59,24.74,0,"Tuesday"
"2016-09-13",167.59,24.74,0,"Tuesday"
"2016-09-14",167.59,24.74,0,"Wednesday"
"2016-09-14",167.59,24.74,0,"Wednesday"
"2016-09-15",167.59,24.74,0,"Thursday"
"2016-09-15",167.59,24.74,0,"Thursday"
"2016-09-16",167.59,24.74,0,"Friday"
"2016-09-16",167.59,24.74,0,"Friday"
"2016-09-17",167.59,24.74,0,"Saturday"
"2016-09-17",167.59,24.74,0,"Saturday"
"2016-09-18",167.59,24.74,0,"Sunday"
"2016-09-18",167.59,24.74,0,"Sunday"
"2016-09-19",167.59,24.74,0,"Monday"
"2016-09-19",167.59,24.74,0,"Monday"
"2016-09-20",167.59,24.74,0,"Tuesday"
"2016-09-20",167.59,24.74,0,"Tuesday"
"2016-09-21",167.59,24.74,0,"Wednesday"
"2016-09-21",167.59,24.74,0,"Wednesday"
"2016-09-22",167.59,24.74,0,"Thursday"
"2016-09-22",167.59,24.74,0,"Thursday"
"2016-09-23",167.59,24.74,0,"Friday"
"2016-09-23",167.59,24.74,0,"Friday"
"2016-09-24",167.59,24.74,0,"Saturday"
"2016-09-24",167.59,24.74,0,"Saturday"
"2016-09-25",167.59,24.74,0,"Sunday"
"2016-09-25",167.59,24.74,0,"Sunday"
"2016-09-26",167.59,24.74,0,"Monday"
"2016-09-26",167.59,24.74,0,"Monday"
"2016-09-27",167.59,24.74,0,"Tuesday"
"2016-09-27",167.59,24.74,0,"Tuesday"
"2016-09-28",167.59,24.74,0,"Wednesday"
"2016-09-28",167.59,24.74,0,"Wednesday"
"2016-09-29",167.59,24.74,0,"Thursday"
"2016-09-29",167.59,24.74,0,"Thursday"
"2016-09-30",167.59,24.74,0,"Friday"
"2016-09-30",167.59,24.74,0,"Friday"
"2016-10-01",167.59,24.74,0,"Saturday"
"2016-10-01",167.59,24.74,0,"Saturday"
"2016-10-02",167.59,24.74,0,"Sunday"
"2016-10-02",167.59,24.74,0,"Sunday"
"2016-10-03",167.59,24.74,0,"Monday"
"2016-10-03",167.59,24.74,0,"Monday"
"2016-10-04",167.59,24.74,0,"Tuesday"
"2016-10-04",167.59,24.74,0,"Tuesday"
"2016-10-05",167.59,24.74,0,"Wednesday"
"2016-10-05",167.59,24.74,0,"Wednesday"
"2016-10-06",167.59,24.74,0,"Thursday"
"2016-10-06",167.59,24.74,0,"Thursday"
"2016-10-07",167.59,24.74,0,"Friday"
"2016-10-07",167.59,24.74,0,"Friday"
"2016-10-08",167.59,24.74,0,"Saturday"
"2016-10-08",167.59,24.74,0,"Saturday"
"2016-10-09",167.59,24.74,0,"Sunday"
"2016-10-09",167.59,24.74,0,"Sunday"
"2016-10-10",167.59,24.74,0,"Monday"
"2016-10-10",167.59,24.74,0,"Monday"
"2016-10-11",167.59,24.74,0,"Tuesday"
"2016-10-11",167.59,24.74,0,"Tuesday"
"2016-10-12",167.59,24.74,0,"Wednesday"
"2016-10-12",167.59,24.74,0,"Wednesday"
"2016-10-13",167.59,24.74,0,"Thursday"
"2016-10-13",167.59,24.74,0,"Thursday"
"2016-10-14",167.59,24.74,0,"Friday"
"2016-10-14",167.59,24.74,0,"Friday"
"2016-10-15",167.59,24.74,0,"Saturday"
"2016-10-15",167.59,24.74,0,"Saturday"
"2016-10-16",167.59,24.74,0,"Sunday"
"2016-10-16",167.59,24.74,0,"Sunday"
"2016-10-17",167.59,24.74,0,"Monday"
"2016-10-17",167.59,24.74,0,"Monday"
"2016-10-18",167.59,24.74,0,"Tuesday"
"2016-10-18",167.59,24.74,0,"Tuesday"
"2016-10-19",167.59,24.74,0,"Wednesday"
"2016-10-19",167.59,24.74,0,"Wednesday"
"2016-10-20",167.59,24.74,0,"Thursday"
"2016-10-20",167.59,24.74,0,"Thursday"
"2016-10-21",167.59,24.74,0,"Friday"
"2016-10-21",167.59,24.74,0,"Friday"
"2016-10-22",167.59,24.74,0,"Saturday"
"2016-10-22",167.59,24.74,0,"Saturday"
"2016-10-23",167.59,24.74,0,"Sunday"
"2016-10-23",167.59,24.74,0,"Sunday"
"2016-10-24",167.59,24.74,0,"Monday"
"2016-10-24",167.59,24.74,0,"Monday"
"2016-10-25",167.59,24.74,0,"Tuesday"
"2016-10-25",167.59,24.74,0,"Tuesday"
"2016-10-26",167.59,24.74,0,"Wednesday"
"2016-10-26",167.59,24.74,0,"Wednesday"
"2016-10-27",167.59,24.74,0,"Thursday"
"2016-10-27",167.59,24.74,0,"Thursday"
"2016-10-28",167.59,24.74,0,"Friday"
"2016-10-28",167.59,24.74,0,"Friday"
"2016-10-29",167.59,24.74,0,"Saturday"
"2016-10-29",167.59,24.74,0,"Saturday"
"2016-10-30",167.59,24.74,0,"Sunday"
"2016-10-30",167.59,24.74,0,"Sunday"
"2016-10-31",167.59,24.74,0,"Monday"
"2016-10-31",167.59,24.74,0,"Monday"
